Week,Date,Time,Solar production (kW),Storage production (kW),Load Consumption (kW),Import from grid (kW)
2,10/5/2025,9:40,1463,0,566,0
2,10/5/2025,9:45,1550,0,572,0
2,10/5/2025,9:50,1517,0,566,0
2,10/5/2025,9:55,1360,0,535,0
2,10/5/2025,10:00,1016,0,525,0
2,10/5/2025,10:05,594,48,577,0
2,10/5/2025,10:10,759,0,552,0
2,10/5/2025,10:15,553,64,541,0
2,10/5/2025,10:20,1266,0,543,0
2,10/5/2025,10:25,887,0,559,0
2,10/5/2025,10:30,481,128,537,0
2,10/5/2025,10:35,457,143,533,0
2,10/5/2025,10:40,974,0,532,0
2,10/5/2025,10:45,1131,0,531,0
2,10/5/2025,10:50,1566,0,479,0
2,10/5/2025,10:55,1558,0,483,0
2,10/5/2025,11:00,1694,0,480,0
2,10/5/2025,11:05,1971,0,474,0
2,10/5/2025,11:10,2398,0,459,0
2,10/5/2025,11:15,2709,0,306,0
2,10/5/2025,11:20,2674,0,304,0
2,10/5/2025,11:25,1726,0,298,0
2,10/5/2025,11:30,1378,0,302,0
2,10/5/2025,11:35,1472,0,301,0
2,10/5/2025,11:40,2484,0,320,0
2,10/5/2025,11:45,3078,0,328,0
2,10/5/2025,11:50,2413,0,329,0
2,10/5/2025,11:55,2411,0,450,0
2,10/5/2025,12:00,2312,0,565,0
2,10/5/2025,12:05,2048,0,584,0
2,10/5/2025,12:10,2081,0,584,0
2,10/5/2025,12:15,2037,0,594,0
2,10/5/2025,12:20,2073,0,573,0
2,10/5/2025,12:25,2552,0,580,0
2,10/5/2025,12:30,2871,0,551,0
2,10/5/2025,12:35,2828,0,552,0
2,10/5/2025,12:40,2958,0,552,0
2,10/5/2025,12:45,1801,0,576,0
2,10/5/2025,12:50,705,0,574,0
2,10/5/2025,12:55,653,0,563,0
2,10/5/2025,13:00,622,5,548,0
2,10/5/2025,13:05,614,5,539,0
2,10/5/2025,13:10,615,0,544,0
2,10/5/2025,13:15,618,0,548,0
2,10/5/2025,13:20,628,0,558,0
2,10/5/2025,13:25,627,5,556,0
2,10/5/2025,13:30,620,0,547,0
2,10/5/2025,13:35,615,0,548,0
2,10/5/2025,13:40,624,5,564,0
2,10/5/2025,13:45,625,5,560,0
2,10/5/2025,13:50,639,5,567,0
2,10/5/2025,13:55,637,5,569,0
2,10/5/2025,14:00,635,5,563,0
2,10/5/2025,14:05,649,5,566,0
2,10/5/2025,14:10,578,5,502,0
2,10/5/2025,14:15,596,5,529,0
2,10/5/2025,14:20,503,5,433,0
2,10/5/2025,14:25,503,5,430,0
2,10/5/2025,14:30,411,5,352,0
2,10/5/2025,14:35,399,0,350,0
2,10/5/2025,14:40,398,0,338,0
2,10/5/2025,14:45,365,0,307,0
2,10/5/2025,14:50,551,16,511,0
2,10/5/2025,14:55,395,16,346,0
2,10/5/2025,15:00,345,16,301,0
2,10/5/2025,15:05,340,16,301,0
2,10/5/2025,15:10,341,16,301,0
2,10/5/2025,15:15,339,16,300,0
2,10/5/2025,15:20,345,16,299,0
2,10/5/2025,15:25,233,10.67,203,0
2,10/5/2025,15:30,348,16,307,0
2,10/5/2025,15:35,340,16,299,0
2,10/5/2025,15:40,409,16,365,0
2,10/5/2025,15:45,410,16,367,0
2,10/5/2025,15:50,70,16,47,0
2,10/5/2025,15:55,93,16,46,0
2,10/5/2025,16:00,79,16,46,0
2,10/5/2025,16:05,91,16,46,0
2,10/5/2025,16:10,73,16,46,0
2,10/5/2025,16:15,78,16,47,0
2,10/5/2025,16:20,94,10,46,0
2,10/5/2025,16:25,80,10,45,0
2,10/5/2025,16:30,68,10,47,0
2,10/5/2025,16:35,76,16,46,0
2,10/5/2025,16:40,83,10,46,0
2,10/5/2025,16:45,84,16,46,0
2,10/5/2025,16:50,69,10,46,0
2,10/5/2025,16:55,88,16,46,0
2,10/5/2025,17:00,76,16,46,0
2,10/5/2025,17:05,74,10,47,0
2,10/5/2025,17:10,70,10,46,0
2,10/5/2025,17:15,92,10,45,0
2,10/5/2025,17:20,86,10,45,0
2,10/5/2025,17:25,69,10,47,0
2,10/5/2025,17:30,330,0,46,0
2,10/5/2025,17:35,400,0,47,0
2,10/5/2025,17:40,238,0,45,0
2,10/5/2025,17:45,216,0,46,0
2,10/5/2025,17:50,90,11,46,0
2,10/5/2025,17:55,90,16,46,0
2,10/5/2025,18:00,73,11,46,0
2,10/5/2025,18:05,95,11,45,0
2,10/5/2025,18:10,41,61,46,0
2,10/5/2025,18:15,22,83,47,0
2,10/5/2025,18:20,6,99,46,0
2,10/5/2025,18:25,0,103,46,0
2,10/5/2025,18:30,0,108,46,0
2,10/5/2025,18:35,0,108,46,0
2,10/5/2025,18:40,0,107,46,0
2,10/5/2025,18:45,0,107,47,0
2,10/5/2025,18:50,0,107,47,0
2,10/5/2025,18:55,0,107,46,0
2,10/5/2025,19:00,0,107,47,0
2,10/5/2025,19:05,0,106,47,0
2,10/5/2025,19:10,0,106,47,0
2,10/5/2025,19:15,0,106,46,0
2,10/5/2025,19:20,0,106,47,0
2,10/5/2025,19:25,0,106,47,0
2,10/5/2025,19:30,0,106,46,0
2,10/5/2025,19:40,0,106,48,0
2,10/5/2025,19:45,0,106,46,0
2,10/5/2025,19:50,0,106,46,0
2,10/5/2025,19:55,0,106,47,0
2,10/5/2025,20:00,0,106,48,0
2,10/5/2025,20:05,0,106,46,0
2,10/5/2025,20:10,0,106,47,0
2,10/5/2025,20:15,0,106,46,0
2,10/5/2025,20:20,0,106,45,0
2,10/5/2025,20:25,0,106,45,0
2,10/5/2025,20:30,0,106,46,0
2,10/5/2025,20:35,0,106,46,0
2,10/5/2025,20:40,0,106,46,0
2,10/5/2025,20:45,0,106,46,0
2,10/5/2025,20:50,0,106,47,0
2,10/5/2025,20:55,0,106,46,0
2,10/5/2025,21:00,0,106,46,0
2,10/5/2025,21:05,0,106,46,0
2,10/5/2025,21:10,0,106,47,0
2,10/5/2025,21:15,0,106,45,0
2,10/5/2025,21:20,0,106,47,0
2,10/5/2025,21:25,0,106,47,0
2,10/5/2025,21:30,0,106,46,0
2,10/5/2025,21:35,0,106,47,0
2,10/6/2025,0:00,0,106,46,0
2,10/6/2025,0:05,0,101,46,0
2,10/6/2025,0:10,0,106,46,0
2,10/6/2025,0:15,0,106,46,0
2,10/6/2025,0:20,0,106,47,0
2,10/6/2025,0:25,0,106,45,0
2,10/6/2025,0:30,0,101,47,0
2,10/6/2025,0:35,0,101,47,0
2,10/6/2025,0:40,0,101,46,0
2,10/6/2025,0:45,0,106,45,0
2,10/6/2025,0:50,0,106,48,0
2,10/6/2025,0:55,0,106,45,0
2,10/6/2025,1:00,0,106,47,0
2,10/6/2025,1:05,0,106,48,0
2,10/6/2025,1:10,0,106,46,0
2,10/6/2025,1:15,0,106,46,0
2,10/6/2025,1:20,0,101,46,0
2,10/6/2025,1:25,0,106,47,0
2,10/6/2025,1:30,0,106,46,0
2,10/6/2025,1:35,0,106,46,0
2,10/6/2025,1:40,0,106,46,0
2,10/6/2025,1:45,0,106,46,0
2,10/6/2025,1:50,0,106,46,0
2,10/6/2025,1:55,0,106,46,0
2,10/6/2025,2:00,0,106,45,0
2,10/6/2025,2:05,0,106,46,0
2,10/6/2025,2:10,0,101,46,0
2,10/6/2025,2:15,0,106,46,0
2,10/6/2025,2:20,0,106,46,0
2,10/6/2025,2:25,0,106,46,0
2,10/6/2025,2:30,0,106,46,0
2,10/6/2025,2:35,0,106,46,0
2,10/6/2025,2:40,0,106,46,0
2,10/6/2025,2:45,0,106,47,0
2,10/6/2025,2:50,0,106,46,0
2,10/6/2025,2:55,0,106,46,0
2,10/6/2025,3:00,0,106,46,0
2,10/6/2025,3:05,0,106,47,0
2,10/6/2025,3:10,0,106,46,0
2,10/6/2025,3:15,0,106,46,0
2,10/6/2025,3:20,0,106,46,0
2,10/6/2025,3:25,0,106,47,0
2,10/6/2025,3:30,0,106,45,0
2,10/6/2025,3:35,0,106,47,0
2,10/6/2025,3:40,0,106,46,0
2,10/6/2025,3:45,0,106,45,0
2,10/6/2025,3:50,0,106,46,0
2,10/6/2025,3:55,0,106,47,0
2,10/6/2025,4:00,0,106,46,0
2,10/6/2025,4:05,0,106,47,0
2,10/6/2025,4:10,0,106,47,0
2,10/6/2025,4:15,0,106,46,0
2,10/6/2025,4:20,0,106,46,0
2,10/6/2025,4:25,0,106,46,0
2,10/6/2025,4:30,0,106,47,0
2,10/6/2025,4:35,0,53,23,0
2,10/6/2025,4:40,0,106,45,0
2,10/6/2025,4:45,0,106,46,0
2,10/6/2025,4:50,0,106,46,0
2,10/6/2025,4:55,0,106,47,0
2,10/6/2025,5:00,0,106,46,0
2,10/6/2025,5:05,0,106,47,0
2,10/6/2025,5:10,0,106,46,0
2,10/6/2025,5:20,0,106,46,0
2,10/6/2025,5:25,0,101,46,0
2,10/6/2025,5:30,0,101,46,0
2,10/6/2025,5:35,0,106,45,0
2,10/6/2025,5:40,0,106,46,0
2,10/6/2025,5:45,0,106,47,0
2,10/6/2025,5:50,0,106,47,0
2,10/6/2025,5:55,0,106,45,0
2,10/6/2025,6:00,0,106,47,0
2,10/6/2025,6:05,0,106,46,0
2,10/6/2025,6:10,0,106,46,0
2,10/6/2025,6:15,0,106,46,0
2,10/6/2025,6:20,1.2,80.8,36.8,0
2,10/6/2025,6:25,2,95,46,0
2,10/6/2025,6:30,10,85,47,0
2,10/6/2025,6:35,16,74,47,0
2,10/6/2025,6:40,30,53,46,0
2,10/6/2025,6:45,60,32,48,0
2,10/6/2025,6:50,89,5,46,0
2,10/6/2025,6:55,133,0,46,0
2,10/6/2025,7:00,161,0,47,0
2,10/6/2025,7:05,188,0,46,0
2,10/6/2025,7:10,210,0,45,0
2,10/6/2025,7:15,248,0,46,0
2,10/6/2025,7:20,269,0,46,0
2,10/6/2025,7:25,293,0,47,0
2,10/6/2025,7:30,153,0,23,0
2,10/6/2025,7:35,323,0,46,0
2,10/6/2025,7:40,334,0,45,0
2,10/6/2025,7:45,337,0,46,0
2,10/6/2025,7:50,356,0,45,0
2,10/6/2025,7:55,393,0,47,0
2,10/6/2025,8:00,411,0,47,0
2,10/6/2025,8:05,413,0,47,0
2,10/6/2025,8:10,433,0,45,0
2,10/6/2025,8:15,564,0,46,0
2,10/6/2025,8:20,614,0,46,0
2,10/6/2025,8:25,597,0,45,0
2,10/6/2025,8:30,661,0,46,0
2,10/6/2025,8:35,643,0,45,0
2,10/6/2025,8:40,533,0,46,0
2,10/6/2025,8:45,632,0,46,0
2,10/6/2025,8:50,661,0,46,0
2,10/6/2025,8:55,941,0,46,0
2,10/6/2025,9:00,732,0,46,0
2,10/6/2025,9:05,575,0,45,0
2,10/6/2025,9:10,711,0,47,0
2,10/6/2025,9:15,666,0,47,0
2,10/6/2025,9:20,792,0,45,0
2,10/6/2025,9:25,692,0,379,0
2,10/6/2025,9:30,802,0,466,0
2,10/6/2025,9:35,1061,0,481,0
2,10/6/2025,9:40,990,0,484,0
2,10/6/2025,9:45,811,0,576,0
2,10/6/2025,9:50,1062,0,616,0
2,10/6/2025,9:55,1188,0,641,0
2,10/6/2025,10:00,1109,0,635,0
2,10/6/2025,10:05,1041,0,585,0
2,10/6/2025,10:10,994,0,577,0
2,10/6/2025,10:15,1101,0,580,0
2,10/6/2025,10:20,1387,0,740,0
2,10/6/2025,10:25,1597,0,733,0
2,10/6/2025,10:30,1379,0,738,0
2,10/6/2025,10:35,873,22,794,0
2,10/6/2025,10:40,747,16,684,0
2,10/6/2025,10:45,764,0,683,0
2,10/6/2025,10:50,767,5,683,0
2,10/6/2025,10:55,691,0,617,0
2,10/6/2025,11:00,699,0,623,0
2,10/6/2025,11:05,779,5,680,0
2,10/6/2025,11:10,843,0,781,0
2,10/6/2025,11:15,645,5,587,0
2,10/6/2025,11:20,650,0,577,0
2,10/6/2025,11:25,680,0,610,0
2,10/6/2025,11:30,767,0,687,0
2,10/6/2025,11:35,828,5,753,0
2,10/6/2025,11:40,906,5,829,0
2,10/6/2025,11:45,815,0,734,0
2,10/6/2025,11:50,840,0,758,0
2,10/6/2025,11:55,850,0,771,0
2,10/6/2025,12:00,867,0,795,0
2,10/6/2025,12:05,866,0,770,0
2,10/6/2025,12:10,862,5,784,0
2,10/6/2025,12:15,869,5,789,0
2,10/6/2025,12:20,875,5,791,0
2,10/6/2025,12:25,876,5,792,0
2,10/6/2025,12:30,853,0,768,0
2,10/6/2025,12:35,862,0,748,0
2,10/6/2025,12:40,919,22,849,0
2,10/6/2025,12:45,921,22,875,0
2,10/6/2025,12:50,842,22,783,0
2,10/6/2025,12:55,824,22,791,0
2,10/6/2025,13:00,835,22,776,0
2,10/6/2025,13:05,906,22,855,0
2,10/6/2025,13:10,907,22,847,0
2,10/6/2025,13:15,899,16,840,0
2,10/6/2025,13:20,944,22,880,0
2,10/6/2025,13:25,942,21,874,0
2,10/6/2025,13:30,971,21,914,0
2,10/6/2025,13:35,951,21,891,0
2,10/6/2025,13:40,952,21,892,0
2,10/6/2025,13:45,879,21,817,0
2,10/6/2025,13:50,1050,21,972,0
2,10/6/2025,13:55,1081,21,1015,0
2,10/6/2025,14:00,1106,21,1033,0
2,10/6/2025,14:05,1059,21,970,0
2,10/6/2025,14:10,1028,21,960,0
2,10/6/2025,14:15,1022,21,955,0
2,10/6/2025,14:20,553,21,505,0
2,10/6/2025,14:25,927,21,864,0
2,10/6/2025,14:30,310,16,269,0
2,10/6/2025,14:35,688,21,627,0
2,10/6/2025,14:40,312,21,266,0
2,10/6/2025,14:45,689,21,629,0
2,10/6/2025,14:50,321,21,274,0
2,10/6/2025,14:55,703,21,643,0
2,10/6/2025,15:00,327,21,280,0
2,10/6/2025,15:05,700,21,637,0
2,10/6/2025,15:10,322,21,278,0
2,10/6/2025,15:15,697,21,636,0
2,10/6/2025,15:20,352,5,280,0
2,10/6/2025,15:25,730,5,643,0
2,10/6/2025,15:30,717,5,633,0
2,10/6/2025,15:35,350,5,651,0
2,10/6/2025,15:40,436,0,363,0
2,10/6/2025,15:45,441,0,371,0
2,10/6/2025,15:50,441,0,372,0
2,10/6/2025,15:55,799,0,715,0
2,10/6/2025,16:00,707,5,627,0
2,10/6/2025,16:05,269,5,210,0
2,10/6/2025,16:10,386,5,214,0
2,10/6/2025,16:15,717,5,632,0
2,10/6/2025,16:20,696,0,615,0
2,10/6/2025,16:25,349,0,285,0
2,10/6/2025,16:30,1504,0,1000,0
2,10/6/2025,16:35,1037,22,972,0
2,10/6/2025,16:40,688,349,936,0
2,10/6/2025,16:45,510,578,982,0
2,10/6/2025,16:50,848,250,1008,0
2,10/6/2025,16:55,999,117,931,0
2,10/6/2025,17:00,803,224,937,0
2,10/6/2025,17:05,889,144,957,0
2,10/6/2025,17:10,610,584,1093,0
2,10/6/2025,17:15,407,859,1161,0
2,10/6/2025,17:20,414,780,1107,0
2,10/6/2025,17:25,429,806,1131,0
2,10/6/2025,17:30,464,722,1089,0
2,10/6/2025,17:35,1601,0,988,0
2,10/6/2025,17:40,599,490,1010,0
2,10/6/2025,17:45,344,563,801,0
2,10/6/2025,17:50,365,680,930,0
2,10/6/2025,17:55,259,843,1005,0
2,10/6/2025,18:00,290,838,1034,0
2,10/6/2025,18:05,157,938,1002,0
2,10/6/2025,18:10,309,738,953,0
2,10/6/2025,18:20,103,933,942,0
2,10/6/2025,18:25,24,1022,946,0
2,10/6/2025,18:30,11,969,878,0
2,10/6/2025,18:35,5,964,867,0
2,10/6/2025,18:40,0,954,857,0
2,10/6/2025,18:45,0,964,862,0
2,10/6/2025,18:50,0,874,779,0
2,10/6/2025,18:55,0,827,735,0
2,10/6/2025,19:00,0,827,741,0
2,10/6/2025,19:05,0,827,738,0
2,10/6/2025,19:10,0,837,750,0
2,10/6/2025,19:15,0,821,739,0
2,10/6/2025,19:20,0,636,561,0
2,10/6/2025,19:25,0,574,496,0
2,10/6/2025,19:30,0,377,307,0
2,10/6/2025,19:35,0,192,129,0
2,10/6/2025,19:40,0,192,130,0
2,10/6/2025,19:45,0,176,114,0
2,10/6/2025,19:50,0,90,30,0
2,10/6/2025,19:55,0,85,31,0
2,10/6/2025,20:00,0,90,30,0
2,10/6/2025,20:05,0,90,31,0
2,10/6/2025,20:10,0,90,30,0
2,10/6/2025,20:15,0,85,32,0
2,10/6/2025,20:20,0,85,30,0
2,10/6/2025,20:25,0,85,30,0
2,10/6/2025,20:30,0,85,31,0
2,10/6/2025,20:35,0,90,30,0
2,10/6/2025,20:40,0,90,31,0
2,10/6/2025,20:45,0,90,31,0
2,10/6/2025,20:50,0,90,32,0
2,10/6/2025,20:55,0,90,30,0
2,10/6/2025,21:00,0,85,30,0
2,10/6/2025,21:05,0,85,31,0
2,10/6/2025,21:10,0,64,6,0
2,10/6/2025,21:15,0,64,6,0
2,10/6/2025,21:20,0,64,6,0
2,10/6/2025,21:25,0,64,6,0
2,10/6/2025,21:30,0,64,6,0
2,10/6/2025,21:35,0,64,5,0
2,10/6/2025,21:40,0,64,5,0
2,10/6/2025,21:45,0,64,7,0
2,10/6/2025,21:50,0,64,7,0
2,10/6/2025,21:55,0,64,6,0
2,10/6/2025,22:00,0,64,6,0
2,10/6/2025,22:05,0,64,6,0
2,10/6/2025,22:10,0,64,6,0
2,10/6/2025,22:15,0,64,5,0
2,10/6/2025,22:20,0,64,5,0
2,10/6/2025,22:25,0,64,6,0
2,10/6/2025,22:30,0,64,6,0
2,10/6/2025,22:35,0,64,7,0
2,10/6/2025,22:40,0,32,2.5,0
2,10/6/2025,22:45,0,64,6,0
2,10/6/2025,22:50,0,64,6,0
2,10/6/2025,22:55,0,64,6,0
2,10/6/2025,23:00,0,64,6,0
2,10/6/2025,23:05,0,64,5,0
2,10/6/2025,23:10,0,64,5,0
2,10/6/2025,23:15,0,64,7,0
2,10/6/2025,23:20,0,64,5,0
2,10/6/2025,23:25,0,64,5,0
2,10/6/2025,23:30,0,64,4,0
2,10/6/2025,23:35,0,64,5,0
2,10/6/2025,23:40,0,64,6,0
2,10/6/2025,23:45,0,64,6,0
2,10/6/2025,23:50,0,64,6,0
2,10/6/2025,23:55,0,64,6,0
2,10/7/2025,0:05,0,64,6,0
2,10/7/2025,0:10,0,64,7,0
2,10/7/2025,0:15,0,64,4,0
2,10/7/2025,0:20,0,64,6,0
2,10/7/2025,0:25,0,64,6,0
2,10/7/2025,0:30,0,64,5,0
2,10/7/2025,0:35,0,64,7,0
2,10/7/2025,0:40,0,64,6,0
2,10/7/2025,0:45,0,64,6,0
2,10/7/2025,0:50,0,64,5,0
2,10/7/2025,0:55,0,64,6,0
2,10/7/2025,1:00,0,64,7,0
2,10/7/2025,1:05,0,64,5,0
2,10/7/2025,1:10,0,32,3,0
2,10/7/2025,1:15,0,64,6,0
2,10/7/2025,1:20,0,58,4,0
2,10/7/2025,1:25,0,64,6,0
2,10/7/2025,1:30,0,64,4,0
2,10/7/2025,1:35,0,58,6,0
2,10/7/2025,1:40,0,64,5,0
2,10/7/2025,1:45,0,64,6,0
2,10/7/2025,1:50,0,64,6,0
2,10/7/2025,1:55,0,64,5,0
2,10/7/2025,2:00,0,64,10,0
2,10/7/2025,2:05,0,64,7,0
2,10/7/2025,2:10,0,64,6,0
2,10/7/2025,2:15,0,64,5,0
2,10/7/2025,2:20,0,64,5,0
2,10/7/2025,2:25,0,64,5,0
2,10/7/2025,2:30,0,64,5,0
2,10/7/2025,2:35,0,64,5,0
2,10/7/2025,2:40,0,64,6,0
2,10/7/2025,2:45,0,64,4,0
2,10/7/2025,2:50,0,58,5,0
2,10/7/2025,2:55,0,64,4,0
2,10/7/2025,3:00,0,64,8,0
2,10/7/2025,3:05,0,64,6,0
2,10/7/2025,3:10,0,64,6,0
2,10/7/2025,3:15,0,64,6,0
2,10/7/2025,3:20,0,64,6,0
2,10/7/2025,3:25,0,64,5,0
2,10/7/2025,3:30,0,64,6,0
2,10/7/2025,3:35,0,64,5,0
2,10/7/2025,3:40,0,58,6,0
2,10/7/2025,3:45,0,58,5,0
2,10/7/2025,3:50,0,64,6,0
2,10/7/2025,3:55,0,64,6,0
2,10/7/2025,4:00,0,64,8,0
2,10/7/2025,4:05,0,58,5,0
2,10/7/2025,4:10,0,29,2,0
2,10/7/2025,4:15,0,58,6,0
2,10/7/2025,4:20,0,58,5,0
2,10/7/2025,4:25,0,64,6,0
2,10/7/2025,4:35,0,32,3.5,0
2,10/7/2025,4:40,0,58,6,0
2,10/7/2025,4:45,0,58,7,0
2,10/7/2025,4:50,0,64,6,0
2,10/7/2025,4:55,0,58,6,0
2,10/7/2025,5:00,0,58,6,0
2,10/7/2025,5:05,0,58,5,0
2,10/7/2025,5:10,0,64,5,0
2,10/7/2025,5:15,0,64,5,0
2,10/7/2025,5:20,0,58,6,0
2,10/7/2025,5:25,0,58,6,0
2,10/7/2025,5:30,0,64,6,0
2,10/7/2025,5:35,0,64,5,0
2,10/7/2025,5:40,0,64,6,0
2,10/7/2025,5:45,0,64,7,0
2,10/7/2025,5:50,0,58,6,0
2,10/7/2025,5:55,0,64,6,0
2,10/7/2025,6:00,0,64,7,0
2,10/7/2025,6:05,0,64,6,0
2,10/7/2025,6:10,0,58,5,0
2,10/7/2025,6:15,0,64,5,0
2,10/7/2025,6:20,0,58,6,0
2,10/7/2025,6:25,0,58,5,0
2,10/7/2025,6:30,0,64,4,0
2,10/7/2025,6:35,0,58,6,0
2,10/7/2025,6:40,0,58,5,0
2,10/7/2025,6:45,4,53,5,0
2,10/7/2025,6:50,0,58,6,0
2,10/7/2025,6:55,5,42,5,0
2,10/7/2025,7:00,11,42,5,0
2,10/7/2025,7:05,26,32,6,0
2,10/7/2025,7:10,27,21,6,0
2,10/7/2025,7:15,30,10,4,0
2,10/7/2025,7:20,39,5,7,0
2,10/7/2025,7:25,49,5,6,0
2,10/7/2025,7:30,67,0,5,0
2,10/7/2025,7:35,70,0,6,0
2,10/7/2025,7:40,81,0,6,0
2,10/7/2025,7:45,88,0,6,0
2,10/7/2025,7:50,82,0,5,0
2,10/7/2025,7:55,123,0,6,0
2,10/7/2025,8:00,76,0,5,0
2,10/7/2025,8:05,96,0,6,0
2,10/7/2025,8:10,70,0,6,0
2,10/7/2025,8:15,68,5,6,0
2,10/7/2025,8:20,59,64,85,0
2,10/7/2025,8:25,80,37,82,0
2,10/7/2025,8:30,124,213,291,0
2,10/7/2025,8:35,171,191,319,0
2,10/7/2025,8:40,195,170,322,0
2,10/7/2025,8:45,248,138,336,0
2,10/7/2025,8:55,99,222.5,295.5,0
2,10/7/2025,9:00,208,444,602,0
2,10/7/2025,9:05,245,433,621,0
2,10/7/2025,9:10,263,507,709,0
2,10/7/2025,9:15,277,349,568,0
2,10/7/2025,9:20,307,311,562,0
2,10/7/2025,9:25,329,280,554,0
2,10/7/2025,9:30,339,375,651,0
2,10/7/2025,9:35,350,364,659,0
2,10/7/2025,9:40,333,237,521,0
2,10/7/2025,9:45,341,290,571,0
2,10/7/2025,9:50,301,300,548,0
2,10/7/2025,9:55,315,269,527,0
2,10/7/2025,10:00,327,242,510,0
2,10/7/2025,10:05,365,200,512,0
2,10/7/2025,10:10,419,137,513,0
2,10/7/2025,10:15,438,184,570,0
2,10/7/2025,10:20,485,100,540,0
2,10/7/2025,10:25,532,47,542,0
2,10/7/2025,10:30,547,153,677,0
2,10/7/2025,10:35,538,147,633,0
2,10/7/2025,10:40,516,174,635,0
2,10/7/2025,10:45,508,195,654,0
2,10/7/2025,10:50,570,142,657,0
2,10/7/2025,10:55,629,73,647,0
2,10/7/2025,11:00,603,89,664,0
2,10/7/2025,11:05,637,63,649,0
2,10/7/2025,11:10,702,5,661,0
2,10/7/2025,11:15,693,5,653,0
2,10/7/2025,11:20,991,0,668,0
2,10/7/2025,11:25,1024,0,654,0
2,10/7/2025,11:30,1372,0,671,0
2,10/7/2025,11:35,1496,0,711,0
2,10/7/2025,11:40,1599,0,707,0
2,10/7/2025,11:45,1572,0,688,0
2,10/7/2025,11:50,1815,0,667,0
2,10/7/2025,11:55,1746,0,694,0
2,10/7/2025,12:00,1946,0,660,0
2,10/7/2025,12:05,1901,0,671,0
2,10/7/2025,12:10,1347,0,678,0
2,10/7/2025,12:15,1000,0,659,0
2,10/7/2025,12:20,742,456,1376,0
2,10/7/2025,12:25,1102,0,597,0
2,10/7/2025,12:30,1288,0,595,0
2,10/7/2025,12:35,1390,0,619,0
2,10/7/2025,12:40,1210,0,617,0
2,10/7/2025,12:45,1027,0,610,0
2,10/7/2025,12:50,1039,0,553,0
2,10/7/2025,12:55,1346,0,553,0
2,10/7/2025,13:00,1461,0,645,0
2,10/7/2025,13:05,1582,0,643,0
2,10/7/2025,13:10,1433,0,622,0
2,10/7/2025,13:20,1268,0,599,0
2,10/7/2025,13:25,1222,0,580,0
2,10/7/2025,13:30,1208,0,619,0
2,10/7/2025,13:35,1131,0,644,0
2,10/7/2025,13:40,848,0,702,0
2,10/7/2025,13:45,646,123,699,0
2,10/7/2025,13:50,707,37,684,0
2,10/7/2025,13:55,650,21,626,0
2,10/7/2025,14:00,598,80,626,0
2,10/7/2025,14:05,673,16,654,0
2,10/7/2025,14:10,693,10,650,0
2,10/7/2025,14:15,720,10,672,0
2,10/7/2025,14:20,779,53,731,0
2,10/7/2025,14:25,773,91,716,0
2,10/7/2025,14:30,1043,0,682,0
2,10/7/2025,14:35,1100,0,673,0
2,10/7/2025,14:40,1250,0,684,0
2,10/7/2025,14:45,1308,0,689,0
2,10/7/2025,14:50,820,0,699,0
2,10/7/2025,14:55,549,187,682,0
2,10/7/2025,15:00,497,326,752,0
2,10/7/2025,15:05,738,91,782,0
2,10/7/2025,15:10,893,0,468,0
2,10/7/2025,15:15,1016,0,361,0
2,10/7/2025,15:20,1061,0,321,0
2,10/7/2025,15:25,1065,0,167,0
2,10/7/2025,15:30,1298,0,146,0
2,10/7/2025,15:35,1433,0,286,0
2,10/7/2025,15:40,1520,0,281,0
2,10/7/2025,15:45,1644,0,278,0
2,10/7/2025,15:50,1701,0,285,0
2,10/7/2025,15:55,1188,0,284,0
2,10/7/2025,16:00,1133,0,280,0
2,10/7/2025,16:05,1273,0,363,0
2,10/7/2025,16:10,1038,0,417,0
2,10/7/2025,16:15,964,0,416,0
2,10/7/2025,16:20,1830,0,269,0
2,10/7/2025,16:25,1803,0,269,0
2,10/7/2025,16:30,1542,0,268,0
2,10/7/2025,16:35,1624,0,274,0
2,10/7/2025,16:40,1873,0,278,0
2,10/7/2025,16:45,1720,0,281,0
2,10/7/2025,16:50,1877,0,219,0
2,10/7/2025,16:55,2114,0,223,0
2,10/7/2025,17:00,2189,0,4,0
2,10/7/2025,17:05,79,5,6,0
2,10/7/2025,17:10,115,0,5,0
2,10/7/2025,17:15,72,0,5,0
2,10/7/2025,17:20,63,0,8,0
2,10/7/2025,17:25,65,5,7,0
2,10/7/2025,17:30,79,0,6,0
2,10/7/2025,17:35,55,5,6,0
2,10/7/2025,17:40,56,5,5,0
2,10/7/2025,17:45,65,0,6,0
2,10/7/2025,17:50,76,5,5,0
2,10/7/2025,17:55,63,0,7,0
2,10/7/2025,18:05,61,5,5,0
2,10/7/2025,18:10,59,0,5,0
2,10/7/2025,18:15,66,11,4,0
2,10/7/2025,18:20,28,33,6,0
2,10/7/2025,18:25,6,60,5,0
2,10/7/2025,18:30,2,153,101,0
2,10/7/2025,18:35,0,152,101,0
2,10/7/2025,18:40,0,151,98,0
2,10/7/2025,18:45,0,64,4,0
2,10/7/2025,18:50,0,64,5,0
2,10/7/2025,18:55,0,64,7,0
2,10/7/2025,19:00,0,64,6,0
2,10/7/2025,19:05,0,58,6,0
2,10/7/2025,19:10,0,58,6,0
2,10/7/2025,19:15,0,64,7,0
2,10/7/2025,19:20,0,58,5,0
2,10/7/2025,19:25,0,64,4,0
